objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet021,139,00:20:09.480,00:20:14.070,Mitchell Lopez,You know to be able to have bought Howard Hughes.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,140,00:20:15.120,00:20:19.500,Mitchell Lopez,"And and make it just it's like a library, you know.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,141,00:20:21.540,00:20:35.640,Mitchell Lopez,"I a $10 membership and you get all these films and by co op based donation based going hey you know we need these movies coming out, you know you get your name on the wall, you know it just like an artist with my idea was always to buy it and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,142,00:20:37.050,00:20:51.570,Mitchell Lopez,"Just like you would go eat at a famous restaurant where artists movie artists and record artists would come in, you would get your picture with your family sign, you know, on the wall, you know and that type something to help bring money into it, because.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,143,00:20:52.860,00:20:55.110,Mitchell Lopez,I didn't want it to die it.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,144,00:20:57.870,00:21:01.470,Mitchell Lopez,I think what was that last year is when when it had it shut down.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,145,00:21:02.910,00:21:06.060,Mitchell Lopez,The year that last year that year that we thought it was going to shut down.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,146,00:21:07.740,00:21:15.510,Mitchell Lopez,"My family and i'm not trying to be cheesy and we got choked up you know, we were very sad in that you know our Community will.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,147,00:21:16.020,00:21:26.580,Mitchell Lopez,"won't have that pleasure, bringing their kids and having our kids walk up and say dad or mom can we look at this movie and their parents going God that's such a horrible kid movie.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,148,00:21:27.210,00:21:30.240,Mitchell Lopez,"But yes, you know we want because there's some teaching in that.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,149,00:21:31.200,00:21:40.650,Mitchell Lopez,To continue our culture evolving because instagram and Facebook isn't teaching anybody anything right now they're just kind of motion everybody's brain of of.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,150,00:21:41.160,00:21:49.440,Mitchell Lopez,"understanding what you can have, and you can't have ever instead of going you just had that at your home, so now, you had that experience so.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,151,00:21:51.270,00:21:58.230,Monique Lillard,"Well, what for what it's worth i've been doing a fair number of these interviews now in more than one person has gotten choked up you know.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,152,00:21:59.910,00:22:06.990,Monique Lillard,"I did it, I felt these tears in my eyes and I thought oh my gosh this is so embarrassing and now i'd like it's Okay, a lot of people feel that way yeah so.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,153,00:22:07.080,00:22:09.000,Mitchell Lopez,yeah I held them back a minute ago and.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,154,00:22:10.050,00:22:13.170,Mitchell Lopez,"It only gets harder once we keep talking, you know yeah.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,155,00:22:13.380,00:22:21.810,Monique Lillard,"I know I do know that, yes, yes, and in fact that's something I meant to say is if if, after this interview you think of something else you wish you'd said.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,156,00:22:22.080,00:22:29.970,Monique Lillard,just get in touch with me and we can do another interview so just just so you know that this is not your only shot that saying things are having memories so.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,157,00:22:30.570,00:22:38.400,Monique Lillard,"Let me move to a different memory, a very pleasant one when we were cooperative and for the record I was on the Co operative board.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,158,00:22:39.600,00:22:48.450,Monique Lillard,"We did a big fundraiser at the breakfast club and the people who own the breakfast club were very generous because they Let us use their space, it was an evening party, so they were closed anyway.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,159,00:22:48.990,00:23:00.750,Monique Lillard,"And many people in the Community donated gift cards and food and you in particular, I just remember you walking in with just vats of delicious custom Lopez food.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,160,00:23:01.950,00:23:04.740,Monique Lillard,"Do you remember the event, what do you remember about it.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,161,00:23:05.430,00:23:13.620,Mitchell Lopez,"You know I remember very well, and you know after that event I or before that I was already involved with quite a bit of.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,162,00:23:14.700,00:23:22.860,Mitchell Lopez,"nonprofits and trying to keep the camera the open and helping the preacher out as well, and it really embedded into my family.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,163,00:23:24.660,00:23:32.850,Mitchell Lopez,"You know it embedded in us, you know, trying to digest knowing that these places could potentially close So when I mentioned to my family.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,164,00:23:33.360,00:23:40.650,Mitchell Lopez,"You know, we were going to do it on a smaller scope over like you know the student big scale to help them as much as possible, and I remember, can he knows brought food and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,165,00:23:41.040,00:23:47.880,Mitchell Lopez,"You know breakfast club that stuff there and I think sangria and nectar brought I can remember very well, but I think they did.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,166,00:23:48.360,00:23:52.920,Mitchell Lopez,"And they understood, because you know they're they're part of this area as well, and we just.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,167,00:23:53.430,00:24:00.870,Mitchell Lopez,"We were there and i'm going Okay, how is this going to help everybody out, you know how can we do more to help and I asked the Chamber of Commerce i'm like hey.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,168,00:24:01.170,00:24:12.600,Mitchell Lopez,"These guys really need help stay open, what can we do and and I think it was really beneficial to really get an eye opening to bring in people there and helping bring money into.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,169,00:24:13.500,00:24:22.800,Mitchell Lopez,"The co op to keep it alive, but I was very impressed how many people in this Community really jumped on and helped out to keep that police open yeah.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,170,00:24:22.830,00:24:24.390,Monique Lillard,So we so where we.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,171,00:24:26.460,00:24:36.900,Monique Lillard,"You know, let me ask you a question that we've kind of covered this ground, but let me bring you in from a different perspective i'm you spoken about being a child here, having memories family memories.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,172,00:24:38.640,00:24:52.740,Monique Lillard,"What about as a downtown business owner, what did the Co op mean to the downtown scene and and you can you can make this go a little broader, as I said, this is kind of a history of Moscow Also, what do you think of that Main Street.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,173,00:24:53.970,00:24:58.200,Monique Lillard,"I guess it could go to six street I don't know you can define it, however, you want downtown Moscow.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,174,00:24:58.830,00:25:08.340,Mitchell Lopez,So you know through in the last 25 years you know today's Thursday there's not a parking spot available downtown.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,175,00:25:08.790,00:25:20.610,Mitchell Lopez,In 94 to 98 there was a lot of parking spots available because there wasn't a lot to do a lot of the stuff we're you know all these places we're moving into the mall we opened up and going to gather across town.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,176,00:25:21.780,00:25:31.320,Mitchell Lopez,"And it was really doing this right downtown was a really hot in place yet and we, the reason we got rid of a mercado.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,177,00:25:31.800,00:25:37.650,Mitchell Lopez,"Various main one, was to really understand that downtown is where it's at at the time and understanding.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,178,00:25:38.250,00:25:42.450,Mitchell Lopez,The connection of you by walking distance after the go to class come downtown in need.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,179,00:25:42.930,00:25:49.920,Mitchell Lopez,"And then going to you know bars and nightclubs and a lot of ice cream shops, you know in hog heaven was around and pizza pipeline by the slice.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,180,00:25:50.310,00:26:00.810,Mitchell Lopez,"And we really, really understood the importance of downtown life so when a lot of our friends are it open places they're really like are you going to be upset have we opened up a restaurant i'm like.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,181,00:26:01.530,00:26:13.230,Mitchell Lopez,"No, because that's going to bring more people downtown you know and the co op and Howard Hughes brought so many people downtown to look at you know people get angry like God and your return my video.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,182,00:26:14.220,00:26:29.160,Mitchell Lopez,"If I don't return it by you know 11 or whatever the time the cutoff was i'm not to pay the fee, you know back in the day, you have the rewinding the vhs the but you know for DVDs in every wine i'm but you had to bring him back you know and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,183,00:26:30.390,00:26:39.210,Mitchell Lopez,That really brought a lot of people downtown because the cooking of one world was a huge huge landmark change for.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,184,00:26:39.600,00:26:48.540,Mitchell Lopez,"downtown, I believe, because it brought people downtown to communicate and hang out because we never had that we didn't have a place to hang out downtown unless you're eating.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,185,00:26:48.930,00:27:00.120,Mitchell Lopez,"or gene food you didn't have a place to just meet up and I remember one day I was sitting, because I love singing or bar in the morning doing doing paperwork and all that, not because i'm drinking during the day, because I.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,186,00:27:00.120,00:27:00.660,Monique Lillard,can get.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,187,00:27:01.200,00:27:12.120,Mitchell Lopez,"But because you really can really pinpoint and sit and watch and see a lot of people, you know they're getting a DVD or vhs and then they would go get their pizza.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,188,00:27:12.930,00:27:19.350,Mitchell Lopez,From the pipeline and their ice cream or pick up to go food and it made it a spots get all in one.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,189,00:27:19.860,00:27:28.110,Mitchell Lopez,"You know, you would pick up your food, you would pick up your treats and you would pick up your movie and you would go home and watch it and I think that really.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,190,00:27:28.890,00:27:42.780,Mitchell Lopez,"helped evolved downtown so you know when netflix and all these other streaming places killed video it it, it took a piece of Moscow with him so yeah.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,191,00:27:43.050,00:27:51.480,Monique Lillard,"yeah yeah we worked hard to try to keep it open, and you know it was a bunch of things came together and coven really didn't.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,192,00:27:52.740,00:27:53.220,Monique Lillard,Really.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,193,00:27:54.210,00:27:55.380,Mitchell Lopez,really wish that again.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,194,00:27:55.740,00:27:59.430,Mitchell Lopez,yeah wants to really keep it open and yeah yeah.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,195,00:27:59.520,00:28:17.190,Monique Lillard,That was my dream to I wish I had an extra I don't know how much money to just have have run that place but anyway yeah all right happier question but happiest memory funniest memory strangest memory memories of any of the locations.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,196,00:28:18.420,00:28:23.130,Mitchell Lopez,You know this is going to be bad and I don't know if I should say this but i'm going to.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,197,00:28:24.150,00:28:25.020,Mitchell Lopez,um.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,198,00:28:26.370,00:28:33.240,Mitchell Lopez,I was about feels like 13 and there was.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,199,00:28:35.040,00:28:55.440,Mitchell Lopez,"There was a you know every wreck every new me there, but you would hire new employees right and I remember having this huge crush on this girl that worked there Okay, and I told her the story, as I got she was only I was 13 and she was like 18 or 19 I can't remember and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,200,00:28:56.640,00:28:58.170,Mitchell Lopez,This is a funny story okay so.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,201,00:28:59.250,00:29:02.430,Mitchell Lopez,"And it's kind of it's embarrassing very, very soon, but.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,202,00:29:03.990,00:29:08.100,Mitchell Lopez,"I would rent movies, that she recommended on there.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,203,00:29:09.120,00:29:15.060,Mitchell Lopez,"and never really bad they're really bad movies, you know I just didn't like them either probably she loved them but.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,204,00:29:15.720,00:29:31.470,Mitchell Lopez,"It would, in my view, being a movie buff they were just really bad movies, but I would read them right and I remember my dad watching one one day and he's like watch this movie and and I was like I don't know, I was interested in and he took the movies back.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,205,00:29:33.270,00:29:33.720,Mitchell Lopez,and,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,206,00:29:35.790,00:29:45.150,Mitchell Lopez,"You know, he took the movies back and then he and she was like oh yeah you're suffering from that you guys love it yeah blah blah, my name is this and that and he came back home that day, and he goes.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,207,00:29:46.860,00:29:52.860,Mitchell Lopez,rented i've heard a chill Mike I got so read you know so read and also.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,208,00:29:54.930,00:30:05.490,Mitchell Lopez,"Karma when he said he's like you know i'm proud of you, for you know getting the guts to talk to somebody but stop spending money on stuff you're not going to watch well.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,209,00:30:06.030,00:30:13.800,Mitchell Lopez,"When I have the hugest crush on her it was so bad and later on in life, you know when I saw I can't remember if I started the garden or or.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,210,00:30:14.190,00:30:21.000,Mitchell Lopez,"summary, you know as a as an adult and you know, I was like I gotta tell you this, you know I told her that and she.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,211,00:30:21.660,00:30:34.290,Mitchell Lopez,turns so read you know you know choosing their the time and she turned around and she's like that's so funny because you're just as cute kid that allows come in and ask for advice and you'd never think that you'd be watching you know.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,212,00:30:36.030,00:30:41.700,Mitchell Lopez,"You know, really crazy weird cult classic movie but you rented it because it was on the recommendation board.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,213,00:30:42.180,00:30:55.860,Mitchell Lopez,"And I think that was a huge connection between movie and everybody else's you know, the recommendation of those memories of walking in there, because I do have another embarrassing funny family one but i'm not going to mention now.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,214,00:30:56.550,00:30:58.320,Monique Lillard,You sure you teased us now.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,215,00:30:58.740,00:30:59.850,Mitchell Lopez,"Well, one day.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,216,00:31:00.930,00:31:06.450,Mitchell Lopez,vhs movie was wrong one was accidentally put in to.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,217,00:31:08.190,00:31:10.020,Mitchell Lopez,"Well, we rented we rented.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,218,00:31:11.520,00:31:15.090,Mitchell Lopez,Do you remember adventures in babysitting with Christina applegate.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,219,00:31:15.330,00:31:17.310,Monique Lillard,"I never saw it, but I remember the name yeah.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,220,00:31:17.970,00:31:25.050,Mitchell Lopez,"So we were excited because it was Christina applegate we watched a you know married with children we loved it, you know and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,221,00:31:26.370,00:31:41.880,Mitchell Lopez,"Some movies, had the actual print on there of you know if the it was a high budget movie they would have the actual logo or cover the movie and some are just like black and white and just have the writing on there well um.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,222,00:31:43.260,00:31:45.000,Mitchell Lopez,It was an adult film I guess.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,223,00:31:45.060,00:31:48.480,Mitchell Lopez,"The only luckily luckily, it was only like.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,224,00:31:49.500,00:31:56.880,Mitchell Lopez,"Like 30 seconds and my dad mom immediately knew what the title wasn't like that's not the movie you know, and you shut it off so.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,225,00:31:57.450,00:32:14.670,Mitchell Lopez,My mom my mom very angrily you know call very respectfully was like hey you guys should really double check your staffs how they're putting stuff because it was accidental because it was what we found out was the tape when it was being rewind.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,226,00:32:15.690,00:32:27.450,Mitchell Lopez,"The tape you know person had a bunch of boxes just putting the wrong box after the round the date, you know, and I was like you need to charge more for 14 rewind for accidents like this.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,227,00:32:29.130,00:32:32.730,Monique Lillard,Well yeah I could see where that could have been something that a mom would definitely not want.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,228,00:32:33.390,00:32:35.040,Monique Lillard,"She hadn't been there, you know you would have.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,229,00:32:35.040,00:32:37.830,Monique Lillard,"watched for a while, at least until you yeah.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,230,00:32:37.920,00:32:38.640,Mitchell Lopez,yeah I mean.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,231,00:32:38.880,00:32:45.180,Mitchell Lopez,"It was a family, it was a family Sunday get together and then we ended up we ended up going.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,232,00:32:46.110,00:32:58.350,Mitchell Lopez,"My dad drove down to get back just to swap it out, it was an accidental That was a crazy, seeing that they you know they could rent adult films there that was that was like the well, I guess, it was a big moneymaker and they had to pay bills.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,233,00:32:58.770,00:33:00.450,Monique Lillard,Oh absolutely that's what.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,234,00:33:00.540,00:33:06.420,Monique Lillard,"makes what i've heard, I actually asked Bo newsome, who was the manager, for a long time.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,235,00:33:06.450,00:33:07.620,Mitchell Lopez,"Why no ball very well, we.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,236,00:33:07.620,00:33:13.050,Monique Lillard,Talk oh yeah yeah yeah okay well he's doing these interviews the same way i'm doing it.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,237,00:33:13.080,00:33:15.720,Monique Lillard,So really thing we did was we interviewed each other yeah.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,238,00:33:15.840,00:33:19.500,Mitchell Lopez,Oh that's great i'm pretty sure he reminds me remember remember how much I was in there.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,239,00:33:19.740,00:33:24.090,Monique Lillard,Oh i'm sure he would i'm sure he would yeah yeah and he.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,240,00:33:25.710,00:33:29.550,Monique Lillard,You know I had always heard that adult titles made a lot of money for.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,241,00:33:29.880,00:33:35.400,Monique Lillard,"Video stores, in general, and he said that yes, they were moneymakers maybe not as much as I had thought, but.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,242,00:33:35.610,00:33:48.330,Monique Lillard,"And I want to be clear, I have never rented one, especially not in the tiny little town of Moscow Idaho because you would have you had to go into that little kirtland closet kind of and I always thought, because I don't know if you know i'm a law professor.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,243,00:33:48.540,00:33:55.890,Monique Lillard,"yeah, and so I could always say oh i'm just doing research for the first amendment, but I thought, no way, am I going anywhere near their.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,244,00:33:55.950,00:33:56.670,Mitchell Lopez,Side yeah.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,245,00:33:56.760,00:33:57.810,Monique Lillard,I wasn't interested.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,246,00:33:57.930,00:34:15.660,Monique Lillard,"But I didn't know enough to know that what those I call them porno movies did is they would take some existing movie and then they would slightly changed the title, and so I can see where adventures in babysitting I mean that's just begging for a bunch of.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,247,00:34:15.720,00:34:21.990,Mitchell Lopez,"Noise babysitter no, it was um it was a.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,248,00:34:25.710,00:34:26.490,Mitchell Lopez,God who's.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,249,00:34:27.540,00:34:29.520,Mitchell Lopez,The babysitter's dead something.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,250,00:34:29.880,00:34:31.140,Monique Lillard,"Okay, oh okay.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,251,00:34:31.170,00:34:35.010,Mitchell Lopez,yeah ventures in babysitter was with Elisabeth shue I remember that.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,252,00:34:35.220,00:34:39.300,Monique Lillard,"Oh okay okay well, whatever it doesn't get anything with babysitter I can see.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,253,00:34:41.040,00:34:42.330,Monique Lillard,"Why, in a bit i'm sure.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,254,00:34:45.030,00:34:47.820,Monique Lillard,That the library is gonna say I didn't know this was getting into this.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,255,00:34:48.900,00:34:49.680,Monique Lillard,I think they can take.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,256,00:34:51.600,00:34:54.090,Monique Lillard,More stories you got good stories anything else.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,257,00:34:55.140,00:34:56.160,Mitchell Lopez,um.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,258,00:34:57.390,00:34:58.350,Mitchell Lopez,yeah actually.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,259,00:35:02.070,00:35:13.200,Mitchell Lopez,"I think I was, I think I was like 16 years old and i'm the movie the movie the Saint with Val kilmer came out.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,260,00:35:15.090,00:35:17.880,Mitchell Lopez,And I was watching it and.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,261,00:35:20.220,00:35:22.650,Mitchell Lopez,"Back in the day, they would call you or.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,262,00:35:24.150,00:35:32.100,Mitchell Lopez,"They would send you a note, you know saying hey I return these videos you know I love that movie so much I don't know why but.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,263,00:35:32.550,00:35:45.660,Mitchell Lopez,"I think was because at that time I you know he he got to be so many different characters and like what if I became a doctor, what if I became you know, a secret agent I don't remember, but I paid $120 and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,264,00:35:46.680,00:35:46.830,,I.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,265,00:35:49.530,00:35:53.400,Mitchell Lopez,Because I watched so much that I couldn't find the DVD.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,266,00:35:54.420,00:36:09.930,Mitchell Lopez,"Because my siblings had switched it out, and you know, we had rented a movie from Hastings as well, so I called he's in my case, if there but i'm getting hungry and hundred and something dollar That was the most the most before that was $30 for.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,267,00:36:12.000,00:36:17.460,Mitchell Lopez,"or a tombstone because I love Val kilmer and I love you know, etc, and that.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,268,00:36:18.810,00:36:36.450,Mitchell Lopez,"that's actually my favorite movie of all time is tombstone but Val kilmer at the time I was you know super you know into that movie in and when my mom found out she was like well that's a lot of busing hours at the restaurant, but I had to do at a pay it, so I had to go bus tables for.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,269,00:36:37.680,00:36:39.510,Mitchell Lopez,A while well just to be able to pay that off so.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,270,00:36:40.230,00:36:42.240,Monique Lillard,that's an amazing story.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,271,00:36:42.450,00:36:43.170,Monique Lillard,i'm surprised.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,272,00:36:45.300,00:36:55.560,Monique Lillard,"That makes me feel better the most I paid was 30 $40 and it was my son's fault and i've been sort of holding it against him all this time, but now you see you've made him like that a third of what you cost so.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,273,00:36:55.620,00:36:59.010,Mitchell Lopez,Now you watch I watched it a few years ago and i'm like Why did I.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,274,00:36:59.040,00:37:00.060,,like this movie yes.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,275,00:37:01.560,00:37:07.860,Mitchell Lopez,Such a bad good movie but you know what's funny cocktails has Elisabeth shue and then.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,276,00:37:10.470,00:37:12.750,Mitchell Lopez,"The same had Elisabeth shue as well, and it was just weird.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,277,00:37:13.860,00:37:17.610,Mitchell Lopez,"didn't have a crush on her on all that, but all those really good movies always had her in there.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,278,00:37:17.940,00:37:18.810,Monique Lillard,You know funny.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,279,00:37:19.920,00:37:26.310,Monique Lillard,When we turn off the recording i'm going to take a guess at who it was you had a crush on so I assume you don't want to say it on the recording or do you.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,280,00:37:26.400,00:37:27.000,Mitchell Lopez,agree.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,281,00:37:27.270,00:37:32.790,Monique Lillard,"All right, I, but I am going to take a guess, yes, all right all right more stories I like your stories anything else.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,282,00:37:33.750,00:37:35.610,Mitchell Lopez,um you know.,2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,283,00:37:38.040,00:37:46.800,Mitchell Lopez,"I want to be going to film really bad and my brother my brother did as well, my brother's awesome photographer as well, he does you know big events weddings he does magazines and all that.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,284,00:37:47.340,00:37:54.870,Mitchell Lopez,"And you know, he told me once he's like you know your vision is so amazing that you know really wish that we had the money to be able to go to you know.",2021-04-29_mitchelllopez_videostore_transcript.vtt
mainstreet021,285,00:37:56.250,00:38:00.600,Mitchell Lopez,"Film school, you know UCLA film school is my dream and.",2021-04-29_mitchelllopez_videostore_transcript.vtt
