objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet009,149,00:20:54.870,00:21:05.250,Cody R. Moore,"The camera they didn't know exactly what what they could do with the collection, at that point, but the camera the sod is it as a benefit because a it's a movie theater and a.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,150,00:21:06.510,00:21:16.950,Cody R. Moore,"offers just a lot of lot of different services, the Community they're pretty much tied to movies so there's you know potential to get a collection there but but, frankly, the main conversation on the Board was.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,151,00:21:17.400,00:21:23.730,Cody R. Moore,The kenworthy is a pretty well run organization healthy and was in a position to try to.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,152,00:21:24.870,00:21:32.220,Cody R. Moore,"maintain that collection, you asked earlier what I knew about it, and I didn't learn until that point that was 30,000 which I think is like the third.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,153,00:21:33.090,00:21:39.690,Cody R. Moore,"biggest on the west coast or the Northwest or something like that and we're just learning all this in real time, mind you bet last March.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,154,00:21:40.200,00:21:50.820,Cody R. Moore,"But when we learn that, as a board and the kenworthy learned that we kind of paused and said, you know we've got to try to preserve this and let's figure out the best way to do that and by preserve I mean keep it for the Community.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,155,00:21:52.050,00:21:52.350,Cody R. Moore,Okay.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,156,00:21:53.550,00:21:59.880,Cody R. Moore,So just before just during right when covert hit and right when the city was locking down.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,157,00:22:01.680,00:22:08.880,Cody R. Moore,You know I personally bought boxes took them over to the video store so they could move it we brought them dollies and everything and just tried to be as helpful as possible.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,158,00:22:09.390,00:22:24.090,Cody R. Moore,And they got everything moved over to the theater and the boxes filled up the entire lobby and filled up the rows the I always have the theater and it became just from a physical.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,159,00:22:25.560,00:22:30.000,Cody R. Moore,volume perspective it it kind of put a reality check on the kenworthy.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,160,00:22:31.830,00:22:41.460,Cody R. Moore,There had been discussion about trying to run a movie store out of there or renting another space and it just became apparent we don't have a place to keep these and.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,161,00:22:43.260,00:22:50.340,Cody R. Moore,"So, after that, the plan was developed with the kenworthy again focused on.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,162,00:22:51.690,00:22:57.660,Cody R. Moore,"How we could keep it within the Community, there were several meetings and what we determined and what we did.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,163,00:22:58.170,00:23:04.320,Cody R. Moore,"Was we came up with a multi faceted plan, because how do you define community, what does that mean, does that mean just giving it.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,164,00:23:04.800,00:23:12.300,Cody R. Moore,"To a library, does that mean giving it to several libraries, you know what is our communities, it just Moscow is it genesee is it home and what is it.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,165,00:23:12.810,00:23:24.450,Cody R. Moore,"And so what we determined is that there are a lot of people like myself like that that might want to come by their favorite movie that they ran in once a year, or whatever you know and and then we.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,166,00:23:25.650,00:23:28.410,Cody R. Moore,"began reaching out to schools, libraries.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,167,00:23:30.150,00:23:33.810,Cody R. Moore,"etc, and the camera they put together a plan.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,168,00:23:35.970,00:23:45.990,Cody R. Moore,"And I think this was the staff, obviously, but you know to sell them by genre in what from, from my perspective, and everyone i've talked to.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,169,00:23:47.070,00:23:58.140,Cody R. Moore,"In a really fun way so it'd be like hey here's the SCI fi collection and then people that are just SCI fi lovers can jump in there and and that's exactly what happened, actually, it was kind of like people waiting for the.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,170,00:24:01.590,00:24:11.640,Cody R. Moore,"You know, for the clock district 12 to be able to log in and by the whatever cyphy collection and I heard from from friends and patrons that were kind of disappointed when I went to go get season.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,171,00:24:12.420,00:24:19.170,Cody R. Moore,"Five of mystery science three and it was missing, but I was still fun, you know, and it was just I don't know it was positive.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,172,00:24:19.650,00:24:27.720,Cody R. Moore,"And um you know, on the institutional side what was interesting though is we didn't get a lot of kind of immediate response from libraries and schools and that kind of a thing.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,173,00:24:28.980,00:24:40.590,Cody R. Moore,"At the end of the day, I think the bulk of them that weren't sold went to the library obviously and and that's great um personally I I it's kind of debatable I.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,174,00:24:41.880,00:24:57.870,Cody R. Moore,"I i'm pretty happy with that result I would have also been happy if some went to Community libraries, I really don't know and Oh, and of course the camera they kept a pretty good collection of its own, which the public can.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,175,00:24:58.920,00:25:08.310,Cody R. Moore,"Can rent when if they want to rent out the theater we can do, special events with them, I don't know if they kept the criteria I think they kept the criteria I think we kept the criterion collection um.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,176,00:25:10.650,00:25:11.970,Cody R. Moore,But all that to say.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,177,00:25:13.260,00:25:15.420,Cody R. Moore,That plan that was developed.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,178,00:25:16.470,00:25:18.030,Cody R. Moore,There were a lot of moving parts.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,179,00:25:19.050,00:25:21.540,Cody R. Moore,"And, of course, as an attorney i'm representing my client.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,180,00:25:24.390,00:25:31.260,Cody R. Moore,"And I think I there was no issue there with with in terms of the representation, I think that my I was happy with it my client was happy with it.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,181,00:25:31.560,00:25:46.560,Cody R. Moore,"But there was another level of thinking that we all sort of put into it, which was, how can we also solve these other problems that are out there, and how can we benefit the community and that's what I tried to do and that's what we tried to do and it um.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,182,00:25:48.210,00:26:07.230,Cody R. Moore,And things work out in mysterious ways this was also during coven which we didn't predict and we didn't predict and we didn't know how long things would be shut down the kenworthy we just went through a chair innovation campaign that shut us down for two months at the end of 2019.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,183,00:26:08.310,00:26:15.600,Cody R. Moore,"People were clamoring for it to reopen we're open for two months, and then it closed for an unknown tbd we don't know when it's going to reopen.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,184,00:26:16.050,00:26:27.690,Cody R. Moore,"Well it's still not fully reopen and were a year later, so having those films there with no income coming into the kenworthy being able to sell what we could actually.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,185,00:26:29.700,00:26:42.780,Cody R. Moore,"Help help preserve that historic institution in downtown Moscow, I mean it it really did it, we were able to weather the storm of coven we fingers crossed for coming out of it will be able to reopen.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,186,00:26:43.260,00:26:49.740,Cody R. Moore,"Maybe this summer, this year, but at that time we didn't know what was going to happen and it just.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,187,00:26:51.090,00:27:00.330,Cody R. Moore,"actually being closed gave our staff and our volunteers, the ability to get in there and sort through an organized the movies, because that's the other than movies more organized they had the.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,188,00:27:00.840,00:27:09.750,Cody R. Moore,That was like a that was like three weeks or a month of kenworthy staff organizing the film's just to be able to get them out to the public and.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,189,00:27:11.700,00:27:14.220,Cody R. Moore,And so it all kind of worked out in that way.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,190,00:27:15.960,00:27:18.420,Cody R. Moore,I do understand there are people that were not.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,191,00:27:22.260,00:27:25.500,Cody R. Moore,They had a different opinion you know I do understand that.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,192,00:27:27.420,00:27:30.870,Cody R. Moore,You know I think there was no I don't know if he's Professor but Dennis West.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,193,00:27:32.490,00:27:33.900,Cody R. Moore,"Who was involved with you, I think.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,194,00:27:35.160,00:27:42.000,Cody R. Moore,"sent I wasn't even aware of him, but I received one or two really long emails that.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,195,00:27:42.480,00:27:51.000,Cody R. Moore,"were addressed to like the City Council the mayor, the President of the university and it was kind of like the the tenor of it was how could this happen.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,196,00:27:51.510,00:28:02.490,Cody R. Moore,"How could these movies be privatized, it was kind of couched in terms of privatization versus public use and discussing, you know that aspect of it and.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,197,00:28:04.020,00:28:20.670,Cody R. Moore,"And I wanted I believe our executive director, with the kenworthy reached out to him and we didn't have much back and forth, as far as I know, maybe one or two emails I never heard from him or we never had a sit down conversation, but after he responded to him.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,198,00:28:22.140,00:28:27.360,Cody R. Moore,explaining what the process was and everything I basically just told you in a much shorter version.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,199,00:28:29.010,00:28:29.580,Cody R. Moore,um.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,200,00:28:30.720,00:28:40.320,Cody R. Moore,"You know I didn't hear anything, and then we got a call from the Daily News kind of say hey we're looking into this, you know as something nefarious going on, and you know at the time.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,201,00:28:42.030,00:28:46.380,Cody R. Moore,This interview this conversation is a little strange but it's you know we got to be act.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,202,00:28:47.610,00:28:52.470,Cody R. Moore,"strange because we're in a small town, and again I don't have any moral judgments against anyone running the video store.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,203,00:28:53.490,00:29:00.450,Cody R. Moore,"But, at the time when we got a call from the newspaper everyone on camera the side of it anyway was we didn't want to.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,204,00:29:05.850,00:29:14.490,Cody R. Moore,"We didn't want to feel we want to throw anyone under the bus, I mean I was it and in retrospect, I think I just want to lay it out there factually.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,205,00:29:15.600,00:29:29.910,Cody R. Moore,"But we we you know I didn't when I talked to the The interviewer I just kind of said, well, I can't talk about the how things went about, but this is what we were doing and I think that kind of lack of transparency.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,206,00:29:30.990,00:29:39.090,Cody R. Moore,"To public didn't help you know I think people were just left to wonder, and there were a lot of statements being put out that the movie store.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,207,00:29:39.420,00:29:54.810,Cody R. Moore,"donated it to the kym worthy, which of course wasn't quite accurate, it was a debt settlement, which was then donated, and so I think a lot of patrons of the movie store therefore felt like hey why didn't we get a chance to have a say on this, or why didn't we get a chance to.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,208,00:29:59.070,00:30:02.790,Cody R. Moore,"You know, do things differently, and I can totally understand that respect that.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,209,00:30:04.650,00:30:06.900,Cody R. Moore,"And you know if, if I can.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,210,00:30:08.940,00:30:11.910,Cody R. Moore,"critique my own role in it, it would have been trying to.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,211,00:30:13.260,00:30:17.310,Cody R. Moore,have some sort of communication strategy that did that.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,212,00:30:18.810,00:30:27.300,Cody R. Moore,"and letting people form their own conclusions, you know that that would have been fine, so I just I think I think that wasn't wasn't great, but overall.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,213,00:30:29.550,00:30:37.140,Cody R. Moore,"Now I was proud of what we were able to accomplish it's not perfect, the whole thing was imperfect, but you know.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,214,00:30:38.160,00:30:40.050,Cody R. Moore,"I was, I was proud of it yeah I.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,215,00:30:40.290,00:30:42.420,Monique Lillard,"Know you've explained it really, really well.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,216,00:30:43.890,00:30:47.850,Monique Lillard,we're most buyers of those movies local people.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,217,00:30:48.780,00:30:50.280,Monique Lillard,Right so yeah.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,218,00:30:50.310,00:30:54.960,Cody R. Moore,"yeah I really think I think i'd have to ask the staff, I think there were.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,219,00:30:56.940,00:31:07.230,Cody R. Moore,"So, when you say local you mean presently local, but I think there were, I think what was interesting there were, I think there were people that kind of grew up here and then moved away and had that nostalgic attachment.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,220,00:31:07.830,00:31:21.030,Cody R. Moore,"And they so they're not currently local but again that's how you how do you define community and this personally, what is community, but your memories, I mean that that's yeah, so I think I think I couldn't give you a percentage, but certainly most yeah.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,221,00:31:21.360,00:31:32.820,Monique Lillard,"Right right well and i'm counting all that local broadly read is fine and are you at liberty to say, and I understand if you're not how much money did the can wear the makeup though so it's $2 a movie set right.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,222,00:31:33.210,00:31:34.440,Cody R. Moore,That I that I.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,223,00:31:34.830,00:31:36.720,Monique Lillard,I can't I don't I actually can't remember I don't.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,224,00:31:36.720,00:31:39.180,Cody R. Moore,"know, I think it was too, I think it was too.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,225,00:31:41.340,00:31:45.420,Cody R. Moore,"And off the top of my head I should know this, but I don't know.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,226,00:31:46.350,00:31:48.540,Monique Lillard,we're interviewing Jamie hill who.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,227,00:31:49.170,00:31:52.110,Monique Lillard,"was involved with, and she probably will know that so.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,228,00:31:52.170,00:31:53.250,Monique Lillard,Right yeah yeah.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,229,00:31:54.330,00:32:00.870,Monique Lillard,"Just because I want to make sure it's super clear, given that this is your chance to just say as much as you want to say you know.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,230,00:32:00.900,00:32:01.170,,yeah.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,231,00:32:02.820,00:32:17.850,Monique Lillard,So somebody whom we've already interviewed pat angle was part of the original group of owners and she was probably the mover and shaker on this process of trying to sell the video store.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,232,00:32:18.390,00:32:22.920,Monique Lillard,She was also the owner of the building with someone else right with.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,233,00:32:23.940,00:32:41.670,Monique Lillard,"The name Gary myers daughter so Gary myers had passed away untimely and he was one of the moving forces so there was always an overlap in ownership, because Gary myers and pat and some others owned the business and Gary myers and pat on the building.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,234,00:32:41.730,00:32:42.450,Cody R. Moore,I think right.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,235,00:32:42.630,00:32:48.180,Monique Lillard,But there might have been some other people in there i'm not trying to just sort of set this question actually.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,236,00:32:49.200,00:32:49.650,Monique Lillard,But.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,237,00:32:51.810,00:32:56.460,Monique Lillard,She was pat let's just take pat here was owed money.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,238,00:32:57.060,00:33:13.200,Monique Lillard,"As the seller of the business because she'd never gotten the full payment for the business she and others, and she describes in her tape how that money shook out, but she and others and then she and at least this one other person also were owed rent right.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,239,00:33:13.680,00:33:14.430,Cody R. Moore,that's correct.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,240,00:33:14.520,00:33:25.410,Monique Lillard,And so the rent was just forgiven essentially that that was never reimbursed reimburse that the videos went for what she was owed on this door or was it all kind of.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,241,00:33:25.560,00:33:26.550,Cody R. Moore,It was all i'm.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,242,00:33:27.000,00:33:27.720,Cody R. Moore,sorry to interrupt.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,243,00:33:27.840,00:33:31.680,Cody R. Moore,"No, you know you're 100% correct.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,244,00:33:31.980,00:33:40.080,Cody R. Moore,"There were two yeah so there were two debts owed you could look at it that way, one was on the sale of the business I think 10,000 or something was left.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,245,00:33:41.070,00:33:51.360,Cody R. Moore,"And the rest was unpaid rent and again it was about six months of rent some partial payments have been made so let's just say, I think it was about 10,000 there.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,246,00:33:53.310,00:34:06.690,Cody R. Moore,"And, and so, yes, all of that was globally dealt with in a in a settlement agreement, so the transfer of the videos effectively just offset that 20,000.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,247,00:34:08.280,00:34:11.670,Cody R. Moore,"Plus, whatever other you know fees would have occurred, it had this move forward.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,248,00:34:12.870,00:34:20.220,Cody R. Moore,And that was it that was the trade off had this and we not done it this way um.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,249,00:34:22.410,00:34:27.150,Cody R. Moore,"Unfortunately, we were really getting left with the only option of.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,250,00:34:28.380,00:34:42.600,Cody R. Moore,"The only option being to file suit That was really the only option we have left and have we done that you know, then the bills and everything would have you know the debt would have been even higher, and of course nobody wanted that from a Community standpoint either so yeah yeah.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,251,00:34:43.260,00:34:44.070,Monique Lillard,I understand it.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,252,00:34:46.170,00:34:50.910,Monique Lillard,Anything else you want to say about that well actually how would you describe just a little bit more.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,253,00:34:52.410,00:34:57.450,Monique Lillard,So my recollection is that the store physically closed.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,254,00:34:58.590,00:34:58.830,Cody R. Moore,yeah.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,255,00:34:58.860,00:35:14.820,Monique Lillard,"I think, on the day before, or maybe the Friday before everything closed because it coven right so when we envision those next few weeks downtown is pretty much empty everyone is sort of bewildered and astonished at this whole covert thing going on.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,256,00:35:15.330,00:35:27.270,Monique Lillard,"And what was the timing in terms of the new buyers want to buy the building, they want it completely clean, but then here all these movies and shelves, and all this stuff Okay, can you give us more detail about that process.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,257,00:35:28.620,00:35:33.510,Cody R. Moore,yeah and like I do want to caveat this like i'm.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,258,00:35:34.890,00:35:37.650,Cody R. Moore,"Everyone in there, telling a story they make themselves the.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,259,00:35:38.340,00:35:41.970,Cody R. Moore,"The everyone loves a good here on air and when they're talking about themselves, of course, right.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,260,00:35:42.270,00:35:52.170,Cody R. Moore,"And I don't i'm not trying to do that here I mean I was trying to structure something with all of this, that would work and I thought okay here, I can I am in this position where we can do this, but there are a lot of other people that help.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,261,00:35:53.100,00:35:59.340,Cody R. Moore,And I say that because in this place to I mean it was just came down to.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,262,00:36:00.720,00:36:09.210,Cody R. Moore,"Back of bandwidth or whatever mismanagement I don't know what to call it, I don't want to call it, active mismanagement, like in that sense of it being intentional but.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,263,00:36:11.700,00:36:12.180,Cody R. Moore,But.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,264,00:36:14.310,00:36:29.820,Cody R. Moore,"The few people that were remaining and trying to do something to get this moved along for the video store where exasperated and we're kind of doing what they could do and that's how I think that's a fair way, to put it, and so, when things were getting near the end.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,265,00:36:31.320,00:36:38.460,Cody R. Moore,"The timeline was very short, it was probably a week between when the Kennedy said, we accept the movies, we don't know what we'll do it, or you know.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,266,00:36:38.910,00:36:51.750,Cody R. Moore,"If they there's no settlement agreement will just let you park them here, there was like a week there between that and the movies needing to be moved and so once that once the Kennedy said we take them.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,267,00:36:53.310,00:36:54.570,Cody R. Moore,The video store.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,268,00:36:55.650,00:37:04.620,Cody R. Moore,"Later, like the next week still had moved in, and so we had to go get by them boxes and bring them stuff and get them dollies and help that happen.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,269,00:37:05.070,00:37:12.450,Cody R. Moore,"Because I think the alternative was like going to the dump or dumpster diving or something to find them and it just was you know guys, we have to get this done and.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,270,00:37:13.590,00:37:25.470,Cody R. Moore,"So that process, probably looked like this it probably looked like a couple of people involved with the video store trying to make it happen, while also trying to do whatever their lives demanded of them, otherwise.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,271,00:37:26.640,00:37:29.970,Cody R. Moore,And then it involved me probably calling and.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,272,00:37:31.080,00:37:44.010,Cody R. Moore,"You know cracking the whip a little bit I don't know just put it just saying you know this has to happen and then also trying to find solutions like i'll go buy the boxes myself Okay, so there was that sort of dynamic a little bit of tension, but trying to get to the same goal.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,273,00:37:45.360,00:37:45.960,Cody R. Moore,i'm.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,274,00:37:49.650,00:37:57.240,Cody R. Moore,"The boxes were moved to the kenworthy they weren't well organized, probably, given the time again, it took the Kimberley about a month to get more organized.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,275,00:37:58.080,00:38:06.900,Cody R. Moore,um but then there was just a pile of stuff and all the shelves and everything left and part of the deal was they were supposed to move it out.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,276,00:38:07.500,00:38:10.650,Cody R. Moore,And so I had to I went and inspected it when they said hey we're out.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,277,00:38:11.130,00:38:18.390,Cody R. Moore,And I saw this pile of electronics and other things and I just I walked in and I shook my head and I called my client called the realtor that was involved.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,278,00:38:19.080,00:38:23.100,Cody R. Moore,"And everyone's going no I can't be there, I mean they need it move, you know.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,279,00:38:23.730,00:38:32.490,Cody R. Moore,"And so, again, I had to call the video store representatives and kind of said this just can't work and and they're exasperated they don't know what to do, and you know it's it's and i'm.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,280,00:38:33.390,00:38:45.420,Cody R. Moore,"I don't have anything to say other than you have to like that's compliant with the terms, so they moved out the little stuff but they left these big giant shelves that we're supposed to be moved and, at the end of the day.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,281,00:38:47.130,00:38:54.660,Cody R. Moore,"The buyer the building, you know my client landed at wound up paying, probably at least several thousand dollars to.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,282,00:38:55.260,00:39:04.290,Cody R. Moore,Have that cleaned out to be able to get the sale done and get this done and that was unfortunate because that wasn't her obligation um.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,283,00:39:04.890,00:39:13.080,Cody R. Moore,"Or it shouldn't have been her obligation, the video store should have handled that but they didn't and there's probably several reasons for that, but that all occurred.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,284,00:39:13.770,00:39:23.700,Cody R. Moore,"The timeframe just kept getting shorter and shorter and shorter and then codes back there to saying hey are you know the city's kind of getting shut down, we have to get this done and so those last few items were.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,285,00:39:24.420,00:39:35.160,Cody R. Moore,"Things needed to be moved after you know the videos are all moved out, but now the story has to be cleaned up that was probably all within the last like two days before the video store.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,286,00:39:36.870,00:39:42.750,Cody R. Moore,"You know, became known as that it was shut down right so i'm.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,287,00:39:44.940,00:39:48.570,Cody R. Moore,"Probably redo that portion because that could bend about one minute, but hey sorry.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,288,00:39:48.930,00:39:52.230,Monique Lillard,"No, no, I know, on the country, it was really vivid.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,289,00:39:52.290,00:40:03.210,Monique Lillard,"It was really good, but the way you just described it, I can I have, I can make a statement to you and I can't remember if I told you this when we've talked before, when I interviewed Sandra Kelly.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,290,00:40:03.480,00:40:11.970,Monique Lillard,yeah said that some of the shelves and stuff that we're holding the videos are now at the new food pantry that.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,291,00:40:12.510,00:40:21.660,Monique Lillard,"They have the sprague and tabitha and she said so she had sort of your reaction of, so it is staying in the Community, you know, in that sense, in a sort of a transforming sense.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,292,00:40:22.230,00:40:38.670,Monique Lillard,"I have another question from a different interviewee who shall remain nameless just he probably wouldn't mind, but he would love to buy some memorabilia That said, either Howard Hughes video or Main Street video co op Do you know what happened to any of the signs or.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,293,00:40:39.840,00:40:45.270,Monique Lillard,"Even the papers, or I know for a while we had little stickers you could buy to put on your car.",2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,294,00:40:45.840,00:40:47.220,Cody R. Moore,Can where they didn't get any of that.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,295,00:40:47.550,00:40:48.510,Cody R. Moore,Okay um.,2021-05-14_codymoore_videostore_transcript.vtt
mainstreet009,296,00:40:49.980,00:40:54.060,Cody R. Moore,"Actually, they tried to deliver the old poster signs.",2021-05-14_codymoore_videostore_transcript.vtt
